,min,max,average
0,2053.0,2349.0,2270.925000000001
1,2053.0,2349.0,2249.3016666666663
2,2004.6666666666665,2349.0,2225.6933333333322
3,2004.6666666666665,2349.0,2205.8466666666627
4,2004.6666666666665,2340.0,2187.3416666666644
5,2004.6666666666665,2282.0,2167.408333333331
6,2004.6666666666665,2271.333333333333,2158.443333333332
7,2004.6666666666665,2271.333333333333,2147.486666666667
8,2004.6666666666665,2258.0,2140.471666666667
9,1975.3333333333335,2219.666666666667,2131.736666666666
10,1975.3333333333335,2210.0,2122.0299999999993
11,1975.3333333333335,2210.0,2114.4999999999995
12,1975.3333333333335,2190.0,2107.306666666666
13,1975.3333333333335,2190.0,2102.879999999999
14,1975.3333333333335,2138.333333333333,2099.7249999999995
15,1975.3333333333335,2126.0,2097.836666666666
16,1975.3333333333335,2126.0,2096.313333333333
17,1975.3333333333335,2126.0,2094.4449999999993
18,1975.3333333333335,2118.0,2093.356666666666
19,1975.3333333333335,2118.0,2090.8916666666664
20,1975.3333333333335,2113.0,2089.336666666666
21,1975.3333333333335,2112.0,2087.756666666666
22,1975.3333333333335,2112.0,2087.2999999999993
23,1975.3333333333335,2112.0,2086.8899999999994
24,1975.3333333333335,2112.0,2086.2099999999996
25,1975.3333333333335,2112.0,2085.4199999999996
26,1975.3333333333335,2112.0,2085.1549999999993
27,1975.3333333333335,2112.0,2084.6
28,1975.3333333333335,2112.0,2082.5350000000008
29,1975.3333333333335,2112.0,2081.6450000000013
30,1975.3333333333335,2112.0,2079.471666666668
31,1975.3333333333335,2112.0,2079.341666666668
32,1975.3333333333335,2112.0,2078.606666666668
33,1975.3333333333335,2112.0,2076.941666666668
34,1975.3333333333335,2112.0,2076.546666666668
35,1975.3333333333335,2112.0,2075.7600000000016
36,1880.0,2112.0,2073.235000000002
37,1880.0,2112.0,2072.6550000000016
38,1880.0,2112.0,2072.1200000000017
39,1880.0,2112.0,2071.343333333335
40,1880.0,2112.0,2070.001666666669
41,1880.0,2099.6666666666665,2067.783333333335
42,1880.0,2099.6666666666665,2067.3083333333348
43,1880.0,2099.6666666666665,2066.3133333333344
44,1880.0,2099.6666666666665,2065.8133333333344
45,1880.0,2099.6666666666665,2065.278333333334
46,1880.0,2099.6666666666665,2064.0950000000007
47,1880.0,2096.0,2062.3133333333335
48,1880.0,2096.0,2061.6283333333336
49,1880.0,2086.0,2060.81
