,min,max,average
0,0.4411538376626931,1.2412543333669026,1.005694771630089
1,0.4411538376626931,1.0985493749034132,0.9242740028379528
2,0.4209920193164659,1.0103442832218745,0.8591150562025928
3,0.4209920193164659,0.9347010789603489,0.8049108127087292
4,0.24555503840944004,0.8805245041067753,0.7582380826172671
5,0.24555503840944004,0.8257754394305463,0.7176157431979405
6,0.24555503840944004,0.7860258802900492,0.6810435418883813
7,0.21878448585847307,0.7563498587223343,0.6459504391432423
8,0.21878448585847307,0.7146659160487375,0.6118597319035904
9,0.21878448585847307,0.6842615803682867,0.580748921894001
10,0.21497310386562196,0.6534965277116224,0.5475313638912254
11,0.21497310386562196,0.6134446195483045,0.5145805466793931
12,0.21497310386562196,0.5816451234482216,0.4819774372703276
13,0.19195609459721416,0.5493822372103868,0.45558183342058306
14,0.19195609459721416,0.5199238857693788,0.4253165953020153
15,0.13750454014974242,0.48561691146428254,0.39526602158737245
16,0.13400964553111655,0.4525121506655307,0.3721290703330814
17,0.10273364646379428,0.42886224225482983,0.3438887588462986
18,0.10273364646379428,0.4055378939572234,0.31914486166190215
19,0.0915393988221769,0.37816710412389254,0.2915483360370097
20,0.03404583063797377,0.34409133344764964,0.26384387657415803
21,0.03404583063797377,0.3235160250274524,0.24202401482152852
22,0.03404583063797377,0.29693622681121346,0.22414288210368974
23,0.022712770091655635,0.27286647740933384,0.20621737197382572
24,0.022712770091655635,0.2533880631184394,0.19051480024550815
25,0.022712770091655635,0.23327448150053404,0.17727019792028642
26,0.022712770091655635,0.2205768054221106,0.16508592507460082
27,0.022712770091655635,0.20635226299813492,0.15334481904271108
28,0.022712770091655635,0.19175520903741566,0.13894214529900564
29,0.022712770091655635,0.17792366741879684,0.12950031096812473
30,0.022712770091655635,0.16517934234135329,0.12102742927119607
31,0.022712770091655635,0.15103471562558501,0.11412802530477625
32,0.015549615935842157,0.14217692506129403,0.10559468892451443
33,0.015549615935842157,0.13101911958746879,0.09908523335386801
34,0.015549615935842157,0.12640018822908888,0.09255631449016195
35,0.015549615935842157,0.11919061189272746,0.08773592334321949
