,min,max,average
0,1994.3967222222223,18294.64687037037,13941.141285545002
1,2.1745,16540.650464052287,12418.022791698244
2,2.1745,14954.593018518519,10451.367794552867
3,2.1745,13442.482192307692,9296.304213647585
4,2.1745,11570.53323015873,8078.832976224146
5,2.1745,10610.396722222222,6989.734320922039
6,2.1745,9674.396722222222,5811.467233999515
7,2.1745,8450.396722222222,5280.557454874938
8,2.1745,7730.396722222222,4564.805670325044
9,2.1745,6890.396722222222,4201.874458721833
10,2.1745,6074.396722222222,3353.8106724941717
11,2.1745,4994.396722222222,3033.4859529914534
12,2.1745,4850.396722222222,2680.6747952602936
13,2.1745,4826.396722222222,2439.7956763791753
14,2.1745,4706.295712121212,2192.505502331001
15,2.1745,4322.396722222222,1696.1730858585852
16,2.1745,4322.295712121212,1277.6046010101009
17,2.1745,3170.295712121212,908.4708636363632
18,2.1745,3170.295712121212,694.8635909090906
19,2.1745,1994.3967222222223,559.9744999999998
20,2.1745,1994.295712121212,440.4411666666666
21,2.1745,1994.295712121212,400.59874242424246
22,2.1745,1994.295712121212,241.2290454545455
23,2.1745,1994.295712121212,121.70177272727273
24,2.1745,2.1745,2.1744999999999965
25,2.1745,2.1745,2.1744999999999965
26,2.1745,2.1745,2.1744999999999965
27,2.1745,2.1745,2.1744999999999965
28,2.1745,2.1745,2.1744999999999965
29,2.1745,2.1745,2.1744999999999965
30,2.1745,2.1745,2.1744999999999965
31,2.1745,2.1745,2.1744999999999965
32,2.1745,2.1745,2.1744999999999965
33,2.1745,2.1745,2.1744999999999965
34,2.1745,2.1745,2.1744999999999965
35,2.1745,2.1745,2.1744999999999965
36,2.1745,2.1745,2.1744999999999965
37,2.1745,2.1745,2.1744999999999965
38,2.1745,2.1745,2.1744999999999965
39,2.1745,2.1745,2.1744999999999965
40,2.1745,2.1745,2.1744999999999965
41,2.1745,2.1745,2.1744999999999965
42,2.1745,2.1745,2.1744999999999965
43,2.1745,2.1745,2.1744999999999965
44,2.1745,2.1745,2.1744999999999965
45,2.1745,2.1745,2.1744999999999965
46,2.1745,2.1745,2.1744999999999965
47,2.1745,2.1745,2.1744999999999965
48,2.1745,2.1745,2.1744999999999965
49,2.1745,2.1745,2.1744999999999965
50,2.1745,2.1745,2.1744999999999965
51,2.1745,2.1745,2.1744999999999965
52,2.1745,2.1745,2.1744999999999965
53,2.1745,2.1745,2.1744999999999965
54,2.1745,2.1745,2.1744999999999965
55,2.1745,2.1745,2.1744999999999965
56,2.1745,2.1745,2.1744999999999965
57,2.1745,2.1745,2.1744999999999965
58,2.1745,2.1745,2.1744999999999965
59,2.1745,2.1745,2.1744999999999965
60,2.1745,2.1745,2.1744999999999965
61,2.1745,2.1745,2.1744999999999965
62,2.1745,2.1745,2.1744999999999965
63,2.1745,2.1745,2.1744999999999965
64,2.1745,2.1745,2.1744999999999965
65,2.1745,2.1745,2.1744999999999965
66,2.1745,2.1745,2.1744999999999965
67,2.1745,2.1745,2.1744999999999965
68,2.1745,2.1745,2.1744999999999965
69,2.1745,2.1745,2.1744999999999965
70,2.1745,2.1745,2.1744999999999965
71,2.1745,2.1745,2.1744999999999965
72,2.1745,2.1745,2.1744999999999965
73,2.1745,2.1745,2.1744999999999965
74,2.1745,2.1745,2.1744999999999965
75,2.1745,2.1745,2.1744999999999965
76,2.1745,2.1745,2.1744999999999965
77,2.1745,2.1745,2.1744999999999965
78,2.1745,2.1745,2.1744999999999965
79,2.1745,2.1745,2.1744999999999965
80,2.1745,2.1745,2.1744999999999965
81,2.1745,2.1745,2.1744999999999965
82,2.1745,2.1745,2.1744999999999965
83,2.1745,2.1745,2.1744999999999965
84,2.1745,2.1745,2.1744999999999965
85,2.1745,2.1745,2.1744999999999965
86,2.1745,2.1745,2.1744999999999965
87,2.1745,2.1745,2.1744999999999965
88,2.1745,2.1745,2.1744999999999965
89,2.1745,2.1745,2.1744999999999965
90,2.1745,2.1745,2.1744999999999965
91,2.1745,2.1745,2.1744999999999965
92,2.1745,2.1745,2.1744999999999965
93,2.1745,2.1745,2.1744999999999965
94,2.1745,2.1745,2.1744999999999965
95,2.1745,2.1745,2.1744999999999965
96,2.1745,2.1745,2.1744999999999965
97,2.1745,2.1745,2.1744999999999965
98,2.1745,2.1745,2.1744999999999965
99,2.1745,2.1745,2.1744999999999965
