,min,max,average
0,0.7425657221643079,1.8053855173079127,1.1417778281314788
1,0.6479529330501429,1.751606857659917,1.133532479035077
2,0.6479529330501429,1.6532432470848537,1.1306955675739103
3,0.6479529330501429,1.5754791389003056,1.1266929299240493
4,0.5671146785120345,1.547888486361708,1.1021765046910597
5,0.5671146785120345,1.547888486361708,1.0992050488884537
6,0.5671146785120345,1.4496733662794723,1.0602561492007443
7,0.5671146785120345,1.5029199853989392,1.0609415605231827
8,0.5671146785120345,1.6361897490752613,1.1106656751675206
9,0.5671146785120345,1.5029199853989392,1.1041442702518292
10,0.5671146785120345,1.483325062019731,1.0817344438063283
11,0.5671146785120345,1.4671359692059145,1.0627756880235915
12,0.5671146785120345,1.3327967564353693,1.0540654080963305
13,0.5671146785120345,1.3861176964074071,1.05422081056515
14,0.5671146785120345,1.2400844036897016,1.0395174217756016
15,0.5671146785120345,1.2570970743743817,1.0189484045437485
16,0.4837749186553352,1.3621801065683905,0.9781603010818627
17,0.4837749186553352,1.3989246233830488,0.9833276386775696
18,0.4689107481410714,1.2416300959684075,0.9280447900100999
19,0.4689107481410714,1.2800793048104568,0.9201304055000153
20,0.4689107481410714,1.2800793048104568,0.9445539909617376
21,0.4689107481410714,1.2800793048104568,0.9556714616274877
22,0.4689107481410714,1.3794705542747874,0.9481492423754423
23,0.4689107481410714,1.304724114644338,0.9421024756782552
24,0.4689107481410714,1.368824904910136,0.9367817997229183
25,0.4689107481410714,1.368824904910136,0.9212799018571596
26,0.4689107481410714,1.2800793048104568,0.9077080457454582
27,0.4689107481410714,1.2800793048104568,0.9099285325238036
28,0.4689107481410714,1.3005088445594868,0.886243810501937
29,0.4689107481410714,1.2800793048104568,0.8865151428548098
30,0.4689107481410714,1.2800793048104568,0.8800355262488373
31,0.4689107481410714,1.2800793048104568,0.8685692461260571
32,0.46822598317490804,1.2800793048104568,0.8780042227550946
33,0.46313421090912177,1.2800793048104568,0.8767656118795157
34,0.46313421090912177,1.2800793048104568,0.8879490119468144
35,0.46313421090912177,1.2800793048104568,0.8768184674567163
36,0.46313421090912177,1.2356351325481785,0.8760411141746727
37,0.46313421090912177,1.2356351325481785,0.9042727662992511
38,0.4295401270606837,1.2812615582912885,0.924949526841547
39,0.4295401270606837,1.2356351325481785,0.9177441965469759
40,0.4295401270606837,1.2356351325481785,0.9024818678793491
41,0.4295401270606837,1.2356351325481785,0.9140736114560355
42,0.4295401270606837,1.3661006638523032,0.9136012890999501
43,0.4295401270606837,1.2811996368485055,0.9148489938383003
44,0.4295401270606837,1.235369603723936,0.9243397347126882
45,0.4295401270606837,1.2800793048104568,0.9162827798399018
46,0.4295401270606837,1.2800793048104568,0.9313349204577868
47,0.4295401270606837,1.1280489317001194,0.9242835585741563
48,0.4295401270606837,1.1929683098304031,0.916413826067733
49,0.4295401270606837,1.162008495712677,0.9207905515892564
50,0.4295401270606837,1.1102160098154938,0.9302313216050063
51,0.4295401270606837,1.1466828252145929,0.9320720381514711
52,0.4295401270606837,1.2341028981654618,0.9423981385965702
53,0.4295401270606837,1.2341028981654618,0.9458399279085669
54,0.4295401270606837,1.2789367445621784,0.9693646080845174
55,0.4295401270606837,1.2789367445621784,0.9450173690025043
56,0.4295401270606837,1.162008495712677,0.9458648397555293
57,0.4295401270606837,1.2768521315946337,0.9365134749829811
58,0.4295401270606837,1.1929683098304031,0.9540794307703149
59,0.4295401270606837,1.1929683098304031,0.9470374355043968
60,0.4295401270606837,1.1929683098304031,0.952110374963742
61,0.4295401270606837,1.1929683098304031,0.943474022782857
62,0.4295401270606837,1.1938553212671956,0.9299406258584825
63,0.4295401270606837,1.1929683098304031,0.9377209302642072
64,0.4295401270606837,1.1632331642477234,0.9477383221471196
65,0.4295401270606837,1.1632331642477234,0.9288032694521786
66,0.4295401270606837,1.1632331642477234,0.9012697729002732
67,0.4295401270606837,1.2356351325481785,0.8911422311247478
68,0.4295401270606837,1.2356351325481785,0.8847564710553927
69,0.4295401270606837,1.2356351325481785,0.8879217681921265
70,0.4295401270606837,1.164425624559783,0.8832451712615552
71,0.4295401270606837,1.164425624559783,0.8915154430112543
72,0.4295401270606837,1.1598336089933827,0.8628157565528902
73,0.4295401270606837,1.1598336089933827,0.8872104978761374
74,0.4295401270606837,1.1598336089933827,0.866875691878436
75,0.4295401270606837,1.0602451030648015,0.8727131310155938
76,0.4295401270606837,1.1650119503092138,0.8669203918576396
77,0.4295401270606837,1.1650119503092138,0.8687398419347433
78,0.4295401270606837,1.1650119503092138,0.8895297618078266
79,0.4295401270606837,1.1650119503092138,0.8887470872727917
80,0.4295401270606837,1.1193849953230028,0.8992408521842161
81,0.4295401270606837,1.1193849953230028,0.8745776118373836
82,0.4295401270606837,1.1193849953230028,0.8746513626195298
83,0.4295401270606837,1.1193849953230028,0.8625958323164308
84,0.4295401270606837,1.1802412985629687,0.8561267041708028
85,0.4295401270606837,1.1802412985629687,0.8514373002368859
86,0.4295401270606837,1.1802412985629687,0.832813502053651
87,0.4295401270606837,1.1193849953230028,0.8524440290596339
88,0.4295401270606837,1.1193849953230028,0.8431077034514872
89,0.38360938653466425,1.0455316912280828,0.8514576367657871
90,0.38360938653466425,0.9963566904947032,0.8617867874611114
91,0.38360938653466425,0.9856095020608728,0.8666485476510828
92,0.38360938653466425,0.9856095020608728,0.8713597510319482
93,0.38360938653466425,1.0455316912280828,0.8734764051328713
94,0.38360938653466425,1.0455316912280828,0.8799879574512733
95,0.38360938653466425,1.0455316912280828,0.8729689219195236
96,0.38360938653466425,1.0455316912280828,0.8854959718551543
97,0.38360938653466425,1.0455316912280828,0.876138584815434
98,0.38360938653466425,1.0455316912280828,0.8671661995718266
99,0.38360938653466425,1.053688083471617,0.8747472266905458
